[56618:1933672:0624/142659.635957:INFO:components/enterprise/browser/controller/chrome_browser_cloud_management_controller.cc:202] No machine level policy manager exists.
[56618:1933672:0624/142700.268558:INFO:CONSOLE:0] "[DOM] Input elements should have autocomplete attributes (suggested: "current-password"): (More info: https://goo.gl/9p2vKq) %o", source: https://nid.naver.com/nidlogin.login (0)
[56618:1933672:0624/142700.611317:INFO:CONSOLE:2] "Error", source: https://wtm.pstatic.net/6a62aae/41601b2a7e0e7610edac.js (2)
[56618:1933672:0624/142710.098311:WARNING:components/download/internal/background_service/controller_impl.cc:1187] Background download complete, client: 6, completion type: 0, file size:5155
[56618:1933672:0624/142710.366477:WARNING:components/download/internal/background_service/controller_impl.cc:1187] Background download complete, client: 6, completion type: 0, file size:265059
[56618:1933672:0624/142710.519815:WARNING:components/download/internal/background_service/controller_impl.cc:1187] Background download complete, client: 6, completion type: 0, file size:45175
[56618:1933672:0624/142710.754445:WARNING:components/download/internal/background_service/controller_impl.cc:1187] Background download complete, client: 6, completion type: 0, file size:2200227
[56618:1933672:0624/142710.889572:WARNING:components/download/internal/background_service/controller_impl.cc:1187] Background download complete, client: 6, completion type: 0, file size:4680
[56618:1933672:0624/142711.066654:WARNING:components/download/internal/background_service/controller_impl.cc:1187] Background download complete, client: 6, completion type: 0, file size:2747168
[56618:1933672:0624/142711.073254:WARNING:components/download/internal/background_service/controller_impl.cc:1187] Background download complete, client: 6, completion type: 0, file size:118577
[56618:1933672:0624/142739.904564:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142744.044315:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142747.595037:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142750.773583:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142752.726330:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142754.681416:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142755.199684:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.66.0/se-editor.js?t=1747381158880 (1)
[56618:1933672:0624/142756.653218:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142757.169487:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.66.0/se-editor.js?t=1747381158880 (1)
[56618:1933672:0624/142758.599689:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142759.114608:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.66.0/se-editor.js?t=1747381158880 (1)
[56618:1933672:0624/142800.535880:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142801.055399:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.66.0/se-editor.js?t=1747381158880 (1)
[56618:1933672:0624/142802.481528:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142803.003525:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.66.0/se-editor.js?t=1747381158880 (1)
[56618:1933672:0624/142804.467102:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142804.988242:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.66.0/se-editor.js?t=1747381158880 (1)
[56618:1933672:0624/142806.450901:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
[56618:1933672:0624/142806.974011:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.66.0/se-editor.js?t=1747381158880 (1)
[56618:1933672:0624/142808.402537:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: prompt", source: https://feblog.pstatic.net/real/pc/2025.06.04/js/vendor.30699085e5db55e38130.js (2)
